Longitude,Latitude,Year,Month,Day,Depth,Chlorophyll
-144.807,50.083,2015,11,5,0.1,1.404
13.0196,-10.8281,2015,11,5,2.4,0.169
-70.734,40.079,2015,11,5,0.23,1.774
-144.833,49.937,2015,11,5,0.14,1.438
-144.623,50.01,2015,11,5,0.1,1.462
-70.743,40.078,2015,11,5,0.23,1.511
-70.0,40.261,2015,11,5,2.93,1.307
-70.002,40.259,2015,11,5,3.04,1.212
13.0063,-10.8356,2015,11,5,3.9,0.218
-70.751,40.079,2015,11,5,0.2,1.38
-71.559,38.886,2015,11,5,0.32,0.331
-144.301,50.194,2015,11,5,0.11,2.045
-70.007,40.238,2015,11,5,2.7,1.307
-70.009,40.236,2015,11,5,2.6,1.35
-144.635,50.257,2015,11,5,0.1,1.742
-70.761,40.079,2015,11,5,0.21,1.241
-71.562,38.88,2015,11,5,0.3,0.425
-43.071,-42.231,2015,11,5,0.11,0.605
-70.769,40.081,2015,11,5,0.19,1.358
-70.008,40.223,2015,11,5,2.66,1.577
-70.009,40.222,2015,11,5,2.93,1.613
-70.777,40.08,2015,11,5,0.2,2.183
-70.534,39.73,2015,11,5,0.3,0.31
-70.785,40.078,2015,11,5,0.18,3.102
-70.006,40.211,2015,11,5,2.68,2.679
-70.006,40.211,2015,11,5,2.4,2.519
-71.571,38.879,2015,11,5,0.29,1.094
-39.532,59.97,2015,11,5,0.12,0.715
-144.818,50.066,2015,11,5,0.15,0.554
-70.795,40.078,2015,11,5,0.17,3.015
-70.003,40.199,2015,11,5,2.55,2.409
-70.004,40.197,2015,11,5,1.63,2.745
-144.706,50.027,2015,11,5,0.25,1.037
-70.804,40.077,2015,11,6,0.19,2.789
-70.815,40.076,2015,11,6,0.19,2.832
-70.004,40.18,2015,11,6,2.53,2.292
-70.004,40.178,2015,11,6,3.0,2.095
-71.577,38.875,2015,11,6,0.27,1.022
-88.804,-53.018,2015,11,6,0.24,0.554
12.9294,-10.8836,2015,11,6,3.0,0.182
-70.826,40.076,2015,11,6,0.19,3.446
-144.84,49.923,2015,11,6,0.25,1.643
-144.257,50.123,2015,11,6,0.1,1.944
-70.006,40.163,2015,11,6,1.21,2.095
-70.008,40.161,2015,11,6,1.58,2.168
-70.009,40.155,2015,11,6,2.79,1.993
-70.84,40.076,2015,11,6,0.18,3.365
-70.012,40.152,2015,11,6,1.86,2.051
-70.559,39.789,2015,11,6,0.29,0.59
-70.855,40.077,2015,11,6,0.15,2.825
-71.587,38.873,2015,11,6,0.29,1.21
-144.541,50.302,2015,11,6,0.36,1.598
-70.018,40.135,2015,11,6,2.57,1.869
-70.022,40.133,2015,11,6,1.87,1.876
-43.059,-42.241,2015,11,6,0.19,1.109
-70.87,40.079,2015,11,6,0.17,2.154
-39.521,59.978,2015,11,6,0.12,0.686
-144.801,50.09,2015,11,6,0.21,1.62
-144.777,50.057,2015,11,6,0.12,1.699
-70.888,40.079,2015,11,6,0.16,2.358
-70.023,40.123,2015,11,6,2.57,1.715
-71.599,38.873,2015,11,6,0.27,0.886
-70.905,40.078,2015,11,6,0.17,2.694
-70.025,40.124,2015,11,6,1.91,1.723
12.8679,-10.9282,2015,11,6,2.9,8.18
-70.922,40.075,2015,11,6,0.14,3.402
-70.02,40.112,2015,11,6,2.63,1.737
-70.02,40.111,2015,11,6,2.5,1.723
-71.601,38.872,2015,11,6,0.25,0.878
12.8552,-10.9373,2015,11,6,4.8,0.327
-70.942,40.075,2015,11,6,0.15,2.825
-70.523,39.815,2015,11,6,0.24,0.67
-144.834,49.911,2015,11,6,0.61,1.27
-144.222,50.053,2015,11,6,0.26,1.757
-144.79,50.07,2015,11,6,0.48,1.742
-88.78,-53.051,2015,11,6,0.13,0.295
-70.964,40.077,2015,11,6,0.18,1.526
-70.017,40.085,2015,11,6,2.93,1.124
-71.599,38.868,2015,11,6,0.26,0.518
12.8295,-10.9557,2015,11,6,4.6,0.278
-70.991,40.077,2015,11,6,0.11,1.672
-39.529,59.974,2015,11,6,0.11,0.577
-144.805,50.07,2015,11,6,1.12,1.39
-71.016,40.075,2015,11,6,0.11,2.664
-70.016,40.05,2015,11,6,2.45,1.81
-71.593,38.861,2015,11,6,0.23,0.432
-144.432,50.333,2015,11,6,0.13,1.692
-43.047,-42.259,2015,11,6,0.22,0.518
12.8039,-10.9709,2015,11,6,3.8,0.254
-71.04,40.078,2015,11,6,0.1,1.664
-71.586,38.853,2015,11,6,0.23,0.454
-71.063,40.078,2015,11,6,0.1,2.898
-70.009,40.018,2015,11,6,2.02,2.059
-70.454,39.75,2015,11,6,0.19,0.562
-144.742,50.115,2015,11,6,0.44,0.634
12.7785,-10.986,2015,11,6,3.8,0.182
-71.085,40.077,2015,11,6,0.1,2.818
-71.593,38.848,2015,11,6,0.2,1.152
-144.387,50.326,2015,11,6,0.44,0.756
12.7672,-10.9935,2015,11,7,2.2,0.23
-71.105,40.077,2015,11,7,0.12,3.044
-69.994,39.985,2015,11,7,2.62,2.073
-144.228,49.989,2015,11,7,0.34,0.612
-88.817,-53.078,2015,11,7,0.11,0.461
-71.127,40.078,2015,11,7,0.1,2.686
-144.835,49.906,2015,11,7,0.25,1.219
12.755,-11.0018,2015,11,7,3.9,0.206
-71.589,38.839,2015,11,7,0.2,1.001
-39.55,59.978,2015,11,7,0.1,0.642
-71.15,40.08,2015,11,7,0.11,2.847
-69.994,39.947,2015,11,7,3.0,1.774
-144.791,50.085,2015,11,7,0.51,1.49
12.7307,-11.0184,2015,11,7,3.8,0.0968
-71.169,40.079,2015,11,7,0.1,3.03
-71.586,38.828,2015,11,7,0.2,1.073
-43.032,-42.275,2015,11,7,0.22,1.354
-144.263,49.972,2015,11,7,0.11,2.621
-71.171,40.067,2015,11,7,0.1,2.54
-70.411,39.708,2015,11,7,0.19,0.619
-144.697,50.152,2015,11,7,0.47,1.627
-71.173,40.055,2015,11,7,0.1,2.672
-70.009,39.898,2015,11,7,2.03,1.569
-71.588,38.818,2015,11,7,0.2,0.835
-71.174,40.041,2015,11,7,0.1,2.117
-71.586,38.808,2015,11,7,0.18,0.785
-39.536,59.965,2015,11,7,0.11,0.635
-144.328,50.26,2015,11,7,0.16,1.915
12.6843,-11.0482,2015,11,7,4.0,0.194
-71.177,40.024,2015,11,7,0.11,2.044
11.6492,-15.745,2015,11,7,0.9,0.206
11.648,-15.7455,2015,11,7,3.7,0.254
11.6477,-15.7459,2015,11,7,2.2,0.242
11.6478,-15.7461,2015,11,7,3.5,0.303
-144.838,49.899,2015,11,7,0.25,1.219
-88.834,-53.073,2015,11,7,0.27,0.468
11.6488,-15.7479,2015,11,7,2.5,0.375
-71.18,40.009,2015,11,7,0.1,1.971
-71.589,38.8,2015,11,7,0.2,0.482
-144.802,50.076,2015,11,7,0.98,1.339
11.6507,-15.7496,2015,11,7,4.2,0.411
11.6521,-15.7508,2015,11,7,3.6,0.327
11.65,-15.75,2015,11,7,4.3,0.484
-70.484,39.747,2015,11,7,0.21,0.403
11.6487,-15.7504,2015,11,7,3.1,0.472
11.6467,-15.75,2015,11,7,3.9,0.532
12.703,-11.0333,2015,11,7,4.7,0.242
-144.389,49.978,2015,11,7,0.55,1.663
-144.653,50.186,2015,11,7,0.38,1.649
11.6438,-15.7503,2015,11,7,3.3,0.508
11.6396,-15.7486,2015,11,7,4.6,0.629
-71.181,39.991,2015,11,7,0.11,1.949
-43.007,-42.301,2015,11,7,0.21,0.31
11.6353,-15.7519,2015,11,7,3.9,0.641
-69.965,39.806,2015,11,7,0.74,1.657
12.7316,-11.0109,2015,11,7,3.3,0.218
-71.175,39.971,2015,11,7,0.1,2.672
11.6321,-15.7633,2015,11,7,4.2,0.641
-39.514,59.976,2015,11,7,0.1,0.869
11.6291,-15.7756,2015,11,7,4.5,0.653
12.7641,-10.9894,2015,11,7,3.2,0.218
-71.17,39.949,2015,11,7,0.11,2.818
-71.605,38.789,2015,11,7,0.2,1.109
-144.271,50.198,2015,11,7,0.67,0.677
11.6249,-15.7868,2015,11,7,4.5,0.641
-69.973,39.84,2015,11,7,2.03,1.482
-70.541,39.791,2015,11,7,0.21,0.835
11.6241,-15.7927,2015,11,8,1.9,0.653
-71.172,39.934,2015,11,8,0.11,1.212
11.6223,-15.805,2015,11,8,4.3,0.557
-144.838,49.89,2015,11,8,0.51,1.168
-144.802,50.082,2015,11,8,0.29,1.094
-144.6,50.225,2015,11,8,0.4,0.619
-88.82,-53.09,2015,11,8,0.1,0.468
12.795,-10.9685,2015,11,8,3.7,0.194
11.6164,-15.8179,2015,11,8,2.3,0.52
-69.979,39.878,2015,11,8,2.4,1.132
-144.51,49.99,2015,11,8,0.47,1.858
-71.157,39.899,2015,11,8,0.12,1.657
12.8276,-10.9476,2015,11,8,3.5,0.182
-42.976,-42.336,2015,11,8,0.23,1.238
-71.619,38.781,2015,11,8,0.23,0.828
-39.516,59.985,2015,11,8,0.11,0.759
11.6096,-15.8462,2015,11,8,2.0,0.411
-69.975,39.906,2015,11,8,3.13,0.927
-70.531,39.815,2015,11,8,0.22,0.814
11.6089,-15.8599,2015,11,8,4.1,0.29
-144.553,50.266,2015,11,8,0.34,1.872
-71.159,39.859,2015,11,8,0.24,1.635
11.6053,-15.8724,2015,11,8,3.1,0.254
-144.23,50.129,2015,11,8,0.24,2.254
11.6018,-15.8844,2015,11,8,4.8,0.375
-69.981,39.926,2015,11,8,1.51,1.073
11.6009,-15.8905,2015,11,8,4.3,0.266
12.8879,-10.9041,2015,11,8,3.7,0.182
-144.795,50.074,2015,11,8,0.27,1.31
11.5999,-15.8972,2015,11,8,1.9,0.278
-71.16,39.832,2015,11,8,0.21,1.372
-88.845,-53.114,2015,11,8,0.11,0.382
-144.823,49.878,2015,11,8,0.33,1.029
-144.613,50.025,2015,11,8,0.53,2.16
11.598,-15.9099,2015,11,8,4.2,0.339
12.9145,-10.8828,2015,11,8,3.4,0.194
-69.983,39.954,2015,11,8,4.81,1.153
-71.644,38.776,2015,11,8,0.32,0.382
-39.543,59.972,2015,11,8,0.1,0.628
11.5959,-15.924,2015,11,8,0.4,0.496
-70.466,39.749,2015,11,8,0.28,0.461
11.595,-15.9305,2015,11,8,3.7,0.496
-71.114,39.832,2015,11,8,0.21,0.511
-42.932,-42.375,2015,11,8,0.46,0.295
-144.491,50.296,2015,11,8,0.27,1.598
11.5944,-15.9376,2015,11,8,4.3,0.484
-69.992,39.973,2015,11,8,2.11,0.985
11.5958,-15.945,2015,11,8,4.8,0.496
12.9428,-10.8634,2015,11,8,4.2,0.206
-71.654,38.767,2015,11,8,0.33,0.511
11.5949,-15.9521,2015,11,8,2.2,0.496
11.5932,-15.966,2015,11,8,3.8,0.496
-71.068,39.832,2015,11,8,0.23,2.256
12.9727,-10.8489,2015,11,8,4.1,0.206
-69.999,40.0,2015,11,8,1.71,1.621
-144.217,50.06,2015,11,8,0.27,2.318
11.5906,-15.9783,2015,11,8,4.8,0.448
-144.807,50.08,2015,11,8,0.71,1.145
11.586,-15.9912,2015,11,9,4.7,0.411
-70.399,39.695,2015,11,9,0.34,1.282
-39.547,59.963,2015,11,9,0.1,0.715
-144.729,50.05,2015,11,9,0.35,1.728
-69.982,40.033,2015,11,9,2.71,1.35
-88.889,-53.128,2015,11,9,0.1,0.418
11.5837,-15.9955,2015,11,9,4.8,0.411
11.5805,-16.0013,2015,11,9,2.0,0.424
13.002,-10.8308,2015,11,9,3.8,0.206
-71.024,39.833,2015,11,9,0.25,2.314
-144.821,49.878,2015,11,9,0.34,1.19
-144.427,50.33,2015,11,9,0.35,1.67
11.5742,-16.0128,2015,11,9,3.1,0.484
-69.978,40.058,2015,11,9,2.8,1.241
11.568,-16.024,2015,11,9,2.1,0.363
13.0312,-10.8129,2015,11,9,3.9,0.194
-71.672,38.755,2015,11,9,0.38,0.598
-42.883,-42.428,2015,11,9,0.22,1.397
-70.982,39.834,2015,11,9,0.25,1.38
11.5617,-16.0355,2015,11,9,4.8,0.303
-69.993,40.078,2015,11,9,2.93,1.686
-144.395,50.328,2015,11,9,0.26,2.023
11.5578,-16.043,2015,11,9,4.8,0.266
11.5539,-16.0497,2015,11,9,3.0,0.23
13.0593,-10.7941,2015,11,9,4.4,0.242
-70.954,39.828,2015,11,9,0.25,2.066
-71.684,38.742,2015,11,9,0.41,0.583
-70.339,39.653,2015,11,9,0.36,1.138
11.5499,-16.0569,2015,11,9,2.0,0.182
11.5481,-16.0599,2015,11,9,4.8,0.218
11.5464,-16.0629,2015,11,9,1.7,0.194
-70.005,40.102,2015,11,9,1.65,2.022
-39.527,59.976,2015,11,9,0.1,0.737
-144.796,50.078,2015,11,9,0.3,1.411
-144.218,49.989,2015,11,9,0.31,1.937
11.5435,-16.0679,2015,11,9,4.1,0.206
-144.814,50.074,2015,11,9,0.81,1.411
11.5397,-16.0746,2015,11,9,4.4,0.194
11.2785,-17.7418,2015,11,9,3.6,0.581
13.0885,-10.7764,2015,11,9,3.8,0.266
-70.92,39.829,2015,11,9,0.26,1.643
11.5364,-16.085,2015,11,9,3.0,0.169
11.5334,-16.093,2015,11,9,4.4,0.23
11.2717,-17.7399,2015,11,9,4.3,0.774
11.2737,-17.7402,2015,11,9,0.5,0.484
-70.01,40.127,2015,11,9,1.71,1.759
-88.924,-53.12,2015,11,9,0.13,0.446
11.5296,-16.1032,2015,11,9,2.5,0.206
11.265,-17.7355,2015,11,9,4.9,0.968
-144.819,49.876,2015,11,9,0.36,1.073
11.5264,-16.1117,2015,11,9,3.0,0.242
11.2687,-17.7316,2015,11,9,4.1,0.968
-70.011,40.146,2015,11,9,2.77,1.409
-70.014,40.15,2015,11,9,2.54,1.562
11.2529,-17.7271,2015,11,9,2.9,0.956
-70.871,39.832,2015,11,9,0.28,0.599
-42.845,-42.486,2015,11,9,0.24,0.382
-144.367,50.277,2015,11,9,0.46,1.865
11.5212,-16.1255,2015,11,9,4.1,0.339
-70.021,40.161,2015,11,9,2.72,1.73
-70.024,40.164,2015,11,9,3.15,1.723
-71.704,38.736,2015,11,9,0.34,0.353
-70.277,39.613,2015,11,9,0.38,0.389
11.2473,-17.7087,2015,11,9,2.9,1.488
-70.829,39.833,2015,11,9,0.25,0.847
-70.032,40.176,2015,11,9,2.74,2.927
-39.337,59.724,2015,11,9,2.49,0.914
-39.511,59.979,2015,11,9,0.12,0.854
11.2447,-17.6988,2015,11,9,2.7,1.331
11.2446,-17.6898,2015,11,9,4.2,1.283
13.1439,-10.7345,2015,11,9,1.9,0.242
-70.034,40.177,2015,11,9,0.65,2.913
13.1524,-10.7268,2015,11,9,3.6,0.242
-70.808,39.834,2015,11,9,0.25,0.73
-144.8,50.079,2015,11,9,0.45,1.188
11.2445,-17.6707,2015,11,9,3.2,1.041
-70.04,40.194,2015,11,9,2.8,2.635
-70.04,40.197,2015,11,9,2.59,3.256
13.1674,-10.7131,2015,11,9,3.5,0.23
13.1729,-10.7077,2015,11,10,2.9,0.242
-70.036,40.212,2015,11,10,2.72,2.686
-70.036,40.213,2015,11,10,3.06,2.445
13.1785,-10.7048,2015,11,10,3.8,0.242
13.1838,-10.7019,2015,11,10,4.6,0.206
-70.765,39.844,2015,11,10,0.24,1.445
-144.331,50.229,2015,11,10,0.38,2.513
-88.922,-53.106,2015,11,10,0.19,0.554
13.1889,-10.6992,2015,11,10,3.4,0.206
-70.751,39.845,2015,11,10,0.24,1.394
-70.025,40.229,2015,11,10,2.63,2.372
-70.027,40.228,2015,11,10,3.37,2.482
-70.219,39.572,2015,11,10,0.33,1.217
11.2478,-17.6067,2015,11,10,4.9,1.234
13.1933,-10.6973,2015,11,10,1.8,0.218
-70.018,40.239,2015,11,10,2.61,2.029
-70.019,40.237,2015,11,10,3.17,2.007
-39.526,59.965,2015,11,10,0.13,0.847
13.2024,-10.6927,2015,11,10,3.7,0.23
13.2066,-10.6906,2015,11,10,3.5,0.194
-71.762,38.723,2015,11,10,0.31,0.626
13.2109,-10.6887,2015,11,10,2.1,0.182
-70.71,39.833,2015,11,10,0.22,1.117
-70.024,40.242,2015,11,10,2.44,2.27
-70.029,40.24,2015,11,10,3.42,2.372
-144.804,50.064,2015,11,10,0.1,1.231
11.2445,-17.567,2015,11,10,4.8,0.932
13.2155,-10.6863,2015,11,10,3.0,0.157
-144.821,49.875,2015,11,10,0.26,1.117
13.2241,-10.6818,2015,11,10,3.6,0.169
-70.685,39.834,2015,11,10,0.19,0.825
-70.035,40.246,2015,11,10,2.49,2.132
-70.04,40.246,2015,11,10,2.9,2.117
-144.8,50.082,2015,11,10,0.28,1.152
13.2296,-10.6806,2015,11,10,2.3,0.133
13.2334,-10.6783,2015,11,10,4.2,0.157
13.2408,-10.6738,2015,11,10,3.9,0.169
13.2456,-10.6719,2015,11,10,2.1,0.133
13.2485,-10.6701,2015,11,10,3.3,0.157
-70.164,39.537,2015,11,10,0.28,0.878
13.254,-10.6665,2015,11,10,3.3,0.0968
-70.655,39.838,2015,11,10,0.18,0.847
13.2572,-10.6647,2015,11,10,2.1,0.133
13.2594,-10.6627,2015,11,10,4.7,0.145
11.2359,-17.4873,2015,11,10,4.3,2.359
13.2633,-10.6592,2015,11,10,4.0,0.121
13.2658,-10.6573,2015,11,10,3.0,0.145
13.2658,-10.6572,2015,11,10,4.1,0.157
-39.534,59.963,2015,11,10,0.1,0.431
-88.917,-53.111,2015,11,10,0.1,0.425
11.2327,-17.477,2015,11,10,3.9,2.529
13.2659,-10.657,2015,11,10,2.9,0.182
-144.258,50.138,2015,11,10,0.2,1.944
13.266,-10.6567,2015,11,10,1.7,0.169
13.2636,-10.6582,2015,11,10,3.2,0.182
-70.616,39.839,2015,11,10,0.15,0.869
-71.819,38.723,2015,11,10,0.2,0.31
11.4362,-16.2641,2015,11,10,2.8,3.981
13.2585,-10.6613,2015,11,10,3.1,0.145
13.2563,-10.6626,2015,11,10,0.0,0.157
13.2536,-10.6646,2015,11,10,3.1,0.145
-144.748,50.12,2015,11,10,0.2,1.21
11.2308,-17.4422,2015,11,10,4.5,2.65
13.2509,-10.6667,2015,11,10,4.9,0.157
13.2481,-10.6688,2015,11,10,3.4,0.157
-144.81,50.075,2015,11,10,0.88,0.562
13.2458,-10.671,2015,11,10,2.1,0.182
13.2428,-10.6731,2015,11,10,2.8,0.169
11.2299,-17.4189,2015,11,10,3.8,5.99
13.2363,-10.6776,2015,11,10,2.8,0.194
-70.589,39.833,2015,11,10,0.1,1.044
-70.113,39.487,2015,11,10,0.23,0.835
13.2347,-10.68,2015,11,10,4.0,0.206
13.2309,-10.682,2015,11,10,3.7,0.206
11.2259,-17.4013,2015,11,10,3.1,2.783
13.2229,-10.6862,2015,11,10,3.6,0.182
13.2203,-10.6886,2015,11,10,1.9,0.206
-70.572,39.834,2015,11,10,0.1,1.292
-39.502,59.971,2015,11,10,0.1,0.766
11.2253,-17.3846,2015,11,11,1.5,1.755
13.2158,-10.6908,2015,11,11,3.4,0.206
-144.825,49.864,2015,11,11,0.33,0.591
-144.245,50.089,2015,11,11,0.33,1.282
11.225,-17.376,2015,11,11,2.5,1.9
11.2247,-17.3675,2015,11,11,3.5,1.658
13.2061,-10.6955,2015,11,11,3.0,0.157
11.4091,-16.3603,2015,11,11,3.5,2.819
13.2029,-10.6977,2015,11,11,2.0,0.169
-71.85,38.712,2015,11,11,0.11,0.612
11.4025,-16.3762,2015,11,11,3.3,2.65
11.224,-17.3498,2015,11,11,3.8,3.158
13.1984,-10.7015,2015,11,11,3.7,0.182
-70.535,39.831,2015,11,11,0.1,1.088
-144.682,50.176,2015,11,11,0.47,1.332
-88.884,-53.145,2015,11,11,0.67,0.698
11.22,-17.3414,2015,11,11,2.8,3.569
-70.053,39.432,2015,11,11,0.1,1.008
11.3961,-16.3915,2015,11,11,3.6,2.456
11.2206,-17.3343,2015,11,11,3.7,2.069
13.1887,-10.7095,2015,11,11,3.6,0.194
-144.795,50.075,2015,11,11,0.38,0.972
13.1853,-10.7129,2015,11,11,1.7,0.182
13.1801,-10.7173,2015,11,11,3.7,0.194
-70.512,39.835,2015,11,11,0.12,1.818
11.3874,-16.4151,2015,11,11,4.1,2.384
11.2218,-17.3192,2015,11,11,2.5,2.299
11.2224,-17.3119,2015,11,11,4.1,2.42
11.3827,-16.4361,2015,11,11,3.8,1.549
11.223,-17.3043,2015,11,11,4.3,1.041
13.1682,-10.7274,2015,11,11,3.5,0.121
-39.51,59.97,2015,11,11,0.1,0.701
-144.24,50.032,2015,11,11,0.42,1.98
11.378,-16.4571,2015,11,11,3.5,1.355
11.2242,-17.2897,2015,11,11,3.4,3.243
-70.482,39.849,2015,11,11,0.11,2.613
11.3732,-16.4783,2015,11,11,4.3,2.468
11.3672,-16.4926,2015,11,11,4.6,2.735
11.2218,-17.2739,2015,11,11,2.1,1.053
11.2238,-17.2589,2015,11,11,3.5,2.795
-71.873,38.708,2015,11,11,0.1,0.389
-70.004,39.362,2015,11,11,0.13,0.684
-88.92,-53.173,2015,11,11,0.1,0.202
11.2258,-17.2437,2015,11,11,3.1,4.61
-70.45,39.851,2015,11,11,0.1,1.54
-144.609,50.235,2015,11,11,0.2,1.195
11.2277,-17.2287,2015,11,11,3.7,4.501
-144.829,49.861,2015,11,11,0.88,1.117
11.3377,-16.5611,2015,11,11,4.2,4.199
-70.432,39.844,2015,11,11,0.1,2.11
-69.998,39.348,2015,11,11,0.1,0.814
-144.802,50.082,2015,11,11,0.38,1.022
-144.224,49.986,2015,11,11,0.21,2.124
11.2272,-17.2156,2015,11,11,1.7,3.412
-39.51,59.972,2015,11,11,0.1,0.781
11.3282,-16.5847,2015,11,11,4.5,3.582
11.2279,-17.2096,2015,11,11,4.1,4.15
13.1046,-10.7672,2015,11,11,4.5,0.194
11.3225,-16.6033,2015,11,11,3.2,4.295
11.2286,-17.2035,2015,11,11,0.5,2.323
11.2292,-17.1974,2015,11,11,3.2,2.045
-88.911,-53.199,2015,11,11,0.17,0.216
11.3167,-16.6222,2015,11,11,4.1,3.219
11.2299,-17.1915,2015,11,11,3.3,1.258
-70.41,39.826,2015,11,11,0.1,2.438
-144.253,49.979,2015,11,11,0.51,1.116
13.0824,-10.7787,2015,11,11,3.8,0.182
-70.064,39.622,2015,11,11,1.11,0.146
-69.996,39.374,2015,11,11,0.1,1.008
11.3106,-16.6422,2015,11,11,4.8,3.388
11.2312,-17.1791,2015,11,11,3.6,1.113
-71.901,38.694,2015,11,11,0.14,0.562
11.3059,-16.6652,2015,11,12,3.4,3.436
-70.396,39.826,2015,11,12,0.1,1.956
11.2306,-17.1649,2015,11,12,2.8,1.077
13.0577,-10.7912,2015,11,12,3.9,0.169
-144.524,50.283,2015,11,12,0.16,1.296
11.3037,-16.6867,2015,11,12,4.2,3.207
11.2306,-17.1519,2015,11,12,2.7,1.125
11.3015,-16.7077,2015,11,12,2.7,3.037
13.0454,-10.7993,2015,11,12,2.4,0.194
11.2994,-16.7281,2015,11,12,4.3,2.432
11.2306,-17.1385,2015,11,12,4.5,0.98
-70.379,39.84,2015,11,12,0.1,1.81
-39.524,59.971,2015,11,12,0.12,0.657
-144.803,50.071,2015,11,12,0.51,1.094
11.2276,-17.1163,2015,11,12,3.9,0.762
-70.019,39.431,2015,11,12,0.15,0.619
-144.334,49.977,2015,11,12,0.21,1.742
11.228,-17.1106,2015,11,12,3.5,0.665
-88.967,-53.21,2015,11,12,0.28,0.713
11.2767,-16.7924,2015,11,12,3.8,0.883
-70.379,39.877,2015,11,12,0.11,1.92
-144.836,49.862,2015,11,12,0.48,1.19
-71.912,38.69,2015,11,12,0.17,0.67
11.2296,-17.0885,2015,11,12,2.4,0.678
12.9984,-10.8295,2015,11,12,2.7,0.121
11.2625,-16.8257,2015,11,12,4.5,1.258
11.2612,-16.837,2015,11,12,3.4,2.795
11.2304,-17.0775,2015,11,12,1.8,0.726
12.9872,-10.8378,2015,11,12,3.2,0.121
-70.377,39.912,2015,11,12,0.11,2.015
-144.42,50.318,2015,11,12,0.11,1.145
11.2588,-16.8589,2015,11,12,4.7,1.573
11.2279,-17.0639,2015,11,12,4.6,1.113
-39.541,59.962,2015,11,12,0.1,0.584
-144.793,50.078,2015,11,12,0.12,0.922
11.2562,-16.8815,2015,11,12,1.8,1.839
11.255,-16.8923,2015,11,12,4.5,1.924
12.9646,-10.8546,2015,11,12,3.6,0.145
-70.025,39.499,2015,11,12,0.19,0.756
-144.418,49.984,2015,11,12,0.68,1.735
11.2537,-16.9036,2015,11,12,3.3,1.67
11.2478,-16.914,2015,11,12,4.8,1.779
11.2316,-17.0395,2015,11,12,3.7,1.513
-70.368,39.945,2015,11,12,0.1,1.102
11.2485,-16.9253,2015,11,12,1.9,1.827
11.2334,-17.0272,2015,11,12,3.2,1.452
-71.876,38.671,2015,11,12,0.1,0.526
-144.385,50.315,2015,11,12,0.33,1.534
-89.024,-53.194,2015,11,12,0.13,0.122
11.2498,-16.9477,2015,11,12,1.8,1.646
11.2283,-17.021,2015,11,12,4.8,1.428
-144.238,49.966,2015,11,12,0.18,1.051
11.2273,-17.0166,2015,11,12,0.3,1.331
-70.368,39.969,2015,11,12,0.1,2.19
11.2512,-16.9703,2015,11,12,0.5,1.767
11.2252,-17.0072,2015,11,12,2.3,1.367
11.2526,-16.9929,2015,11,12,3.5,1.73
11.2241,-17.0024,2015,11,12,3.5,1.404
-70.373,39.989,2015,11,12,0.1,2.38
-39.509,59.981,2015,11,12,0.11,0.774
11.223,-16.9977,2015,11,12,1.1,1.355
-144.507,49.996,2015,11,12,1.2,0.641
11.2478,-16.9952,2015,11,13,4.9,1.597
11.2484,-16.9886,2015,11,13,2.5,1.803
-70.037,39.553,2015,11,13,0.1,1.332
11.2208,-16.9881,2015,11,13,2.0,1.222
-70.374,40.008,2015,11,13,0.16,1.883
-144.835,49.849,2015,11,13,0.16,1.029
-144.798,50.081,2015,11,13,0.48,1.037
11.2494,-16.9753,2015,11,13,1.9,1.561
11.2174,-16.9827,2015,11,13,3.8,1.319
11.217,-16.9775,2015,11,13,1.6,1.258
-70.283,39.813,2015,11,13,0.11,0.504
11.2505,-16.9619,2015,11,13,1.4,1.525
11.2165,-16.9723,2015,11,13,4.7,1.246
-70.377,40.024,2015,11,13,0.1,1.482
11.2161,-16.967,2015,11,13,2.5,1.125
-70.377,40.036,2015,11,13,0.1,1.124
-144.331,50.238,2015,11,13,0.17,1.39
11.2515,-16.9484,2015,11,13,3.1,1.464
11.2152,-16.9564,2015,11,13,0.4,0.811
11.2148,-16.9509,2015,11,13,3.6,0.908
-70.377,40.044,2015,11,13,0.1,0.847
-71.873,38.637,2015,11,13,0.1,0.605
-89.054,-53.159,2015,11,13,0.1,0.677
11.2457,-16.9592,2015,11,13,3.5,0.774
11.2143,-16.9455,2015,11,13,4.7,0.811
-70.285,39.823,2015,11,13,0.21,0.475
-39.519,59.975,2015,11,13,0.13,0.657
-144.347,49.959,2015,11,13,0.11,1.476
-70.377,40.05,2015,11,13,0.12,0.825
-70.034,39.612,2015,11,13,0.1,1.073
-144.583,49.993,2015,11,13,0.38,1.534
-70.378,40.056,2015,11,13,0.1,0.467
-70.375,40.063,2015,11,13,0.2,0.496
-70.337,39.77,2015,11,13,0.86,0.0219
-70.371,40.071,2015,11,13,0.1,0.533
-144.8,50.077,2015,11,13,0.13,0.943
11.249,-17.0351,2015,11,13,3.7,0.52
12.8985,-10.9022,2015,11,13,0.5,0.0968
-70.371,40.079,2015,11,13,0.11,0.401
11.2516,-17.0502,2015,11,13,4.9,0.799
11.2139,-16.8914,2015,11,13,0.6,1.319
-70.375,40.08,2015,11,13,0.1,0.38
-144.283,50.167,2015,11,13,0.79,1.051
11.254,-17.0646,2015,11,13,1.2,1.234
11.2163,-16.887,2015,11,13,4.7,1.089
-70.378,40.078,2015,11,13,0.11,0.292
11.2552,-17.0718,2015,11,13,3.7,0.932
