Wavelength,LakeMcKenzieFraserIsland1,LakeMcKenzieFraserIsland2,LakeMcKenzieFraserIsland3,HillInletatNorthernEndofWhitehaven1,HillInletatNorthernEndofWhitehaven2,HillInletatNorthernEndofWhitehaven3,WhitehavenBeach1,WhitehavenBeach2,WhitehavenBeach3,HelfireBayCapeLeGrande1,HelfireBayCapeLeGrande2,HelfireBayCapeLeGrande3,LuckyBayCapeLeGrande1,LuckyBayCapeLeGrande2,LuckyBayCapeLeGrande3,MainBrombieIsland1,MainBrombieIsland2,MainBrombieIsland3,NSWHyamsBeach11,NSWHyamsBeach12,NSWHyamsBeach13,HyamsBeach21,HyamsBeach22,HyamsBeach23,BoatHarbourTas1,BoatHarbourTas2,BoatHarbourTas3,TalkbudgeaCkQLD1,TalkbudgeaCkQLD2,TalkbudgeaCkQLD3,SqueakyBchVIC1,SqueakyBchVIC2,SqueakyBchVIC3,NTBrambyIslandBch1NEArnhemLand1,NTBrambyIslandBch1NEArnhemLand2,NTBrambyIslandBch1NEArnhemLand3,LittleBchTwoPeoplesBayWASite1WashedZone1,LittleBchTwoPeoplesBayWASite1WashedZone2,LittleBchTwoPeoplesBayWASite1WashedZone3,LittleBchTwoPeoplesBayWASite4BackBch1,LittleBchTwoPeoplesBayWASite4BackBch2,LittleBchTwoPeoplesBayWASite4BackBch3,LittleBchTwoPeoplesBayWASite5MidBch1,LittleBchTwoPeoplesBayWASite5MidBch2,LittleBchTwoPeoplesBayWASite5MidBch3,LittleBchTwoPeoplesBayWASite610-20cm1,LittleBchTwoPeoplesBayWASite610-20cm2,LittleBchTwoPeoplesBayWASite610-20cm3
431,0.537059,0.536465,0.536465,0.539631,0.540522,0.540126,0.512323,0.512422,0.512521,0.583661,0.583364,0.583661,0.597908,0.598007,0.597513,0.394384,0.394582,0.39379,0.464831,0.464732,0.464534,0.454343,0.453453,0.454244,0.370737,0.370836,0.371231,0.536069,0.536564,0.536762,0.457014,0.45741,0.457014,0.325025,0.325322,0.325322,0.456223,0.457014,0.457311,0.505595,0.505694,0.505694,0.511829,0.511631,0.511631,0.525483,0.525384,0.525779
432,0.538047,0.537255,0.537255,0.540619,0.541411,0.541015,0.513014,0.51341,0.513806,0.58445,0.58445,0.58445,0.598698,0.599193,0.598302,0.396065,0.395669,0.396065,0.465918,0.465522,0.465819,0.455826,0.454935,0.455331,0.37222,0.372616,0.373011,0.537255,0.53775,0.537354,0.458299,0.458695,0.458299,0.326805,0.326805,0.326805,0.457508,0.45919,0.45919,0.506484,0.50688,0.50688,0.512816,0.513212,0.513212,0.527064,0.526668,0.527163
433,0.538454,0.538454,0.538157,0.541917,0.542511,0.542115,0.514212,0.51441,0.514509,0.585254,0.585254,0.584957,0.599601,0.5997,0.599403,0.397557,0.396865,0.397557,0.467115,0.467016,0.467115,0.45633,0.456033,0.456528,0.37391,0.374306,0.374503,0.538058,0.538454,0.538355,0.459298,0.459694,0.459595,0.328099,0.328099,0.328099,0.459892,0.460684,0.460981,0.50788,0.507979,0.507979,0.514212,0.51441,0.51441,0.528361,0.528164,0.528559
434,0.539044,0.539143,0.538945,0.543002,0.543398,0.543002,0.515397,0.515397,0.515496,0.586042,0.586042,0.585845,0.600389,0.600587,0.600389,0.399138,0.398643,0.399039,0.468497,0.468399,0.468497,0.457713,0.457614,0.457812,0.375491,0.375985,0.375886,0.539341,0.539539,0.539539,0.460681,0.46078,0.460978,0.329581,0.32968,0.32968,0.461571,0.462264,0.462561,0.508965,0.508965,0.509163,0.515595,0.515595,0.515694,0.529546,0.529348,0.529743
435,0.540031,0.539635,0.539635,0.543791,0.544187,0.543791,0.516384,0.516384,0.51668,0.58693,0.58693,0.58693,0.601178,0.601573,0.601178,0.401016,0.401016,0.40062,0.469979,0.469583,0.469979,0.459788,0.459392,0.459392,0.376874,0.377566,0.377171,0.540724,0.540724,0.540822,0.462361,0.462064,0.462361,0.331162,0.331558,0.331558,0.462756,0.463845,0.463845,0.509952,0.509952,0.510348,0.516779,0.516779,0.517076,0.53073,0.530433,0.53073
436,0.540919,0.540523,0.540523,0.544777,0.545173,0.545074,0.517469,0.517469,0.517568,0.587817,0.587817,0.587817,0.602164,0.602461,0.602164,0.402498,0.402498,0.402102,0.470966,0.470867,0.470966,0.460577,0.460281,0.460577,0.378158,0.378653,0.378554,0.541018,0.541215,0.541512,0.46315,0.463051,0.46315,0.332447,0.332744,0.332744,0.464535,0.465327,0.465623,0.511038,0.511335,0.511137,0.517865,0.517865,0.517964,0.531618,0.531519,0.531618
437,0.541807,0.541511,0.541511,0.545864,0.546161,0.546062,0.518358,0.518358,0.518556,0.588607,0.588607,0.588607,0.602954,0.603152,0.602954,0.403882,0.403882,0.403882,0.47235,0.47235,0.471954,0.461664,0.461466,0.461862,0.379839,0.380037,0.380136,0.541807,0.542104,0.542302,0.464336,0.464138,0.464336,0.33393,0.334128,0.334326,0.466315,0.467106,0.467502,0.512323,0.512718,0.512521,0.51915,0.519348,0.51915,0.532804,0.532804,0.532804
438,0.542696,0.5424,0.5424,0.546852,0.547149,0.546852,0.519049,0.519148,0.519445,0.589397,0.589397,0.589298,0.603743,0.603743,0.603743,0.405464,0.405464,0.405761,0.473734,0.473833,0.473239,0.462949,0.46285,0.463246,0.38152,0.381619,0.381916,0.542894,0.543191,0.543191,0.465621,0.465324,0.465621,0.335512,0.335611,0.335908,0.467896,0.468985,0.469182,0.513508,0.513904,0.513904,0.520434,0.52083,0.520533,0.534187,0.534187,0.534187
439,0.543374,0.542978,0.542978,0.547826,0.547925,0.547826,0.519628,0.520222,0.520321,0.590271,0.590271,0.589974,0.604518,0.604518,0.604518,0.407332,0.407332,0.407332,0.47471,0.475303,0.474908,0.464519,0.463925,0.464618,0.382993,0.383587,0.383587,0.544165,0.544264,0.544264,0.466894,0.466795,0.466894,0.337086,0.337382,0.337481,0.469466,0.470455,0.470455,0.514285,0.514978,0.514978,0.521508,0.521805,0.521706,0.535458,0.535458,0.535458
440,0.544261,0.543866,0.543866,0.548812,0.548812,0.548714,0.520912,0.52111,0.521307,0.591158,0.591158,0.590861,0.605504,0.605702,0.605504,0.408913,0.408913,0.408715,0.475796,0.47629,0.476093,0.465605,0.465209,0.465803,0.384673,0.384871,0.384871,0.545152,0.545152,0.545251,0.467881,0.468079,0.468079,0.338667,0.338964,0.338766,0.471047,0.471937,0.472135,0.51547,0.515767,0.515965,0.522495,0.522792,0.522792,0.536544,0.536346,0.536742
441,0.545051,0.544853,0.544754,0.549701,0.5498,0.549602,0.522097,0.522097,0.522295,0.592146,0.592047,0.59175,0.606393,0.60669,0.606393,0.410693,0.410693,0.410297,0.47708,0.477278,0.477278,0.466692,0.466395,0.467088,0.386255,0.386255,0.386354,0.545942,0.54604,0.546238,0.468968,0.469165,0.469165,0.340249,0.340447,0.340249,0.472628,0.473618,0.473914,0.516656,0.516656,0.516953,0.52368,0.523977,0.523977,0.537631,0.537433,0.537829
442,0.545644,0.545644,0.545347,0.550393,0.550689,0.550689,0.523185,0.523185,0.523185,0.593035,0.592738,0.592441,0.607084,0.607381,0.607381,0.412473,0.412473,0.412176,0.478366,0.478366,0.478366,0.467977,0.46768,0.468274,0.387738,0.387738,0.388035,0.546732,0.547029,0.547029,0.470352,0.470352,0.470352,0.341831,0.341831,0.341831,0.474408,0.475299,0.475694,0.517545,0.517545,0.517842,0.525065,0.525361,0.525361,0.538817,0.538817,0.538817
443,0.546111,0.546111,0.546012,0.551355,0.551454,0.551454,0.524148,0.524346,0.524148,0.593896,0.593599,0.593302,0.607944,0.608241,0.608043,0.414134,0.413936,0.414134,0.47943,0.47943,0.47943,0.469339,0.468844,0.469438,0.389104,0.3895,0.389401,0.547496,0.547793,0.547991,0.471417,0.471417,0.471417,0.3431,0.343298,0.343298,0.476166,0.476858,0.477155,0.518707,0.518707,0.518806,0.526226,0.526127,0.526522,0.53978,0.53978,0.53978
444,0.546777,0.546777,0.546777,0.552317,0.552416,0.552317,0.525112,0.52531,0.525211,0.594757,0.594461,0.594164,0.608805,0.609003,0.608805,0.415697,0.415598,0.415598,0.480594,0.480495,0.480396,0.470405,0.46991,0.470405,0.390569,0.390965,0.390965,0.548459,0.548459,0.548855,0.472482,0.472482,0.472383,0.34437,0.344568,0.344667,0.477725,0.478418,0.478715,0.51977,0.519869,0.519968,0.527387,0.527288,0.527684,0.540842,0.540743,0.540842
445,0.547642,0.547642,0.547642,0.553181,0.553478,0.553181,0.525977,0.526076,0.526274,0.595521,0.595224,0.595026,0.609568,0.609568,0.609568,0.417161,0.417359,0.416864,0.481857,0.481561,0.481264,0.471371,0.471075,0.471371,0.392035,0.392331,0.392628,0.549521,0.549323,0.549818,0.473548,0.473548,0.473251,0.345738,0.345738,0.345936,0.479087,0.479879,0.480176,0.520734,0.520932,0.521229,0.52845,0.528747,0.528747,0.542003,0.541706,0.542003
446,0.548521,0.548521,0.548324,0.553863,0.554358,0.553863,0.526759,0.527055,0.527253,0.5964,0.595905,0.595905,0.610249,0.610249,0.610249,0.419033,0.419132,0.418835,0.483035,0.482936,0.482639,0.472648,0.472549,0.472648,0.393907,0.393907,0.394203,0.550302,0.550401,0.5505,0.474726,0.474726,0.474726,0.347018,0.347512,0.347314,0.480562,0.481551,0.481848,0.521516,0.521615,0.521911,0.529528,0.529726,0.529528,0.542883,0.542784,0.543081
447,0.549107,0.549107,0.549008,0.554746,0.555042,0.554844,0.52774,0.527839,0.528136,0.597182,0.596787,0.596688,0.610833,0.61113,0.610833,0.420708,0.42061,0.42061,0.483919,0.484116,0.48382,0.473631,0.473631,0.473829,0.395385,0.395385,0.395682,0.551086,0.551283,0.551481,0.475906,0.475906,0.475906,0.348299,0.348694,0.348694,0.482435,0.483226,0.483622,0.522399,0.522695,0.522893,0.53051,0.530708,0.53051,0.543765,0.543667,0.543864
448,0.549696,0.549696,0.549696,0.555631,0.555631,0.555829,0.528626,0.528626,0.528923,0.597869,0.597672,0.597474,0.61152,0.612015,0.61152,0.422188,0.421991,0.422188,0.484903,0.485101,0.484804,0.474616,0.474616,0.474814,0.396667,0.396766,0.396964,0.551971,0.551971,0.552366,0.476891,0.476891,0.476891,0.349582,0.349779,0.350076,0.48431,0.484804,0.485299,0.523284,0.523779,0.523977,0.531593,0.531593,0.531593,0.544651,0.544453,0.54475
449,0.550386,0.550386,0.550386,0.556321,0.556321,0.556321,0.529613,0.529613,0.529811,0.598461,0.598658,0.598362,0.612309,0.612606,0.612309,0.423769,0.423572,0.423572,0.485891,0.485891,0.485693,0.475702,0.475504,0.475504,0.397754,0.39805,0.398248,0.552661,0.552463,0.55276,0.47768,0.47768,0.47768,0.350866,0.350866,0.351163,0.485792,0.486286,0.486583,0.524271,0.524469,0.524766,0.532877,0.532679,0.532877,0.545638,0.545638,0.545836
450,0.550965,0.550965,0.550965,0.556999,0.556999,0.556999,0.530391,0.530688,0.530786,0.599237,0.599336,0.599138,0.613184,0.613283,0.613184,0.425144,0.425242,0.425045,0.48667,0.486868,0.486571,0.476679,0.476481,0.47658,0.399128,0.399227,0.399524,0.553142,0.553142,0.553438,0.478657,0.47846,0.478657,0.352044,0.352044,0.352341,0.487263,0.487758,0.488153,0.525049,0.525247,0.525544,0.533754,0.533655,0.533853,0.546514,0.546415,0.546613
451,0.551462,0.551462,0.551363,0.557496,0.557595,0.557693,0.531184,0.531579,0.531678,0.60003,0.60003,0.599733,0.613977,0.613878,0.613977,0.426728,0.426925,0.426728,0.48766,0.48766,0.487561,0.47767,0.477373,0.47767,0.400515,0.400515,0.400712,0.553737,0.553935,0.554034,0.479549,0.479351,0.479549,0.353133,0.353232,0.35343,0.488748,0.489342,0.489738,0.525941,0.526139,0.526337,0.534646,0.534646,0.534844,0.547406,0.547208,0.547406
