589.250	0.072355
589.000	0.073826
588.750	0.071488
588.500	0.071529
588.250	0.070903
588.000	0.068795
587.750	0.067292
587.500	0.066753
587.250	0.067949
587.000	0.066579
586.750	0.065932
586.500	0.065633
586.250	0.064599
586.000	0.066308
585.750	0.064852
585.500	0.066269
585.250	0.064935
585.000	0.064484
584.750	0.063627
584.500	0.064545
584.250	0.064069
584.000	0.062177
583.750	0.062741
583.500	0.061653
583.250	0.063553
583.000	0.061255
582.750	0.062872
582.500	0.061759
582.250	0.062559
582.000	0.061163
581.750	0.062267
581.500	0.064968
581.250	0.063441
581.000	0.064055
580.750	0.063709
580.500	0.064514
580.250	0.063025
580.000	0.062995
579.750	0.063191
579.500	0.063224
579.250	0.063098
579.000	0.064858
578.750	0.065934
578.500	0.067029
578.250	0.064807
578.000	0.065933
577.750	0.062987
577.500	0.065524
577.250	0.067100
577.000	0.067224
576.750	0.068946
576.500	0.068446
576.250	0.067295
576.000	0.069347
575.750	0.067839
575.500	0.070226
575.250	0.069980
575.000	0.069713
574.750	0.070737
574.500	0.069707
574.250	0.072446
574.000	0.073645
573.750	0.073067
573.500	0.072728
573.250	0.074193
573.000	0.071059
572.750	0.077202
572.500	0.073648
572.250	0.074449
572.000	0.075133
571.750	0.075551
571.500	0.076289
571.250	0.077404
571.000	0.079273
570.750	0.075904
570.500	0.080586
570.250	0.078334
570.000	0.077633
569.750	0.079963
569.500	0.080167
569.250	0.079517
569.000	0.080237
568.750	0.079269
568.500	0.080039
568.250	0.079652
568.000	0.079330
567.750	0.080657
567.500	0.081067
567.250	0.078014
567.000	0.079128
566.750	0.081763
566.500	0.081013
566.250	0.081109
566.000	0.080095
565.750	0.080914
565.500	0.080606
565.250	0.080408
565.000	0.080388
564.750	0.081734
564.500	0.081326
564.250	0.079427
564.000	0.080175
563.750	0.081600
563.500	0.081184
563.250	0.079729
563.000	0.080514
562.750	0.080479
562.500	0.078935
562.250	0.079412
562.000	0.079972
561.750	0.079551
561.500	0.078074
561.250	0.080274
561.000	0.079488
560.750	0.080184
560.500	0.079650
560.250	0.079900
560.000	0.079128
559.750	0.078372
559.500	0.078322
559.250	0.077044
559.000	0.077698
558.750	0.076028
558.500	0.076304
558.250	0.077002
558.000	0.076492
557.750	0.075138
557.500	0.077264
557.250	0.076412
557.000	0.074817
556.750	0.074447
556.500	0.074010
556.250	0.074059
556.000	0.073831
555.750	0.072264
555.500	0.075661
555.250	0.073898
555.000	0.075036
554.750	0.072448
554.500	0.072694
554.250	0.075372
554.000	0.073440
553.750	0.073651
553.500	0.072243
553.250	0.071090
553.000	0.072048
552.750	0.071257
552.500	0.070886
552.250	0.072161
552.000	0.070626
551.750	0.071924
551.500	0.071813
551.250	0.071210
551.000	0.070764
550.750	0.071346
550.500	0.071068
550.250	0.069478
550.000	0.072176
549.750	0.069440
549.500	0.069195
549.250	0.071308
549.000	0.073039
548.750	0.070568
